regulatory regimes;EconomicOperands
standardized algorithmic descriptions;EconomicOperands
computer-readable;EconomicOperands
Goals;EconomicOperands
calculate net;EconomicOperands
optimized;EconomicOperands
traders;EconomicOperands
clearing houses;EconomicOperands
electronic trading platforms;EconomicOperands
logistics;EconomicOperands
implementations;EconomicOperands
contemplate;EconomicOperands
international financial institutions;EconomicOperands
8 months;Attributes
Committees on Agriculture;EconomicOperands
Committees on Agriculture Nutrition and Forestry;EconomicOperands
paragraphs 1 through 3;LegalReferences
Asia;EconomicOperands
Europe;EconomicOperands
clearing house;EconomicOperands
harmonized;EconomicOperands
geographic;EconomicOperands
trading volumes;EconomicOperands
notional;EconomicOperands
portfolios;EconomicOperands
Stable value contracts;EconomicOperands
Status;EconomicOperands
stable value contracts;EconomicOperands
fall;EconomicOperands
Until;FunctionWords
Legal certainty;EconomicOperands
stable value contract;EconomicOperands
assurance;EconomicOperands
maturity offered;EconomicOperands
commingled;EconomicOperands
the Employee Retirement Income Security Act of 1974;LegalReferences
participant direction;EconomicOperands
eligible deferred;EconomicOperands
section 457b;LegalReferences
eligible employer;EconomicOperands
section 457e1A;LegalReferences
section 403b;LegalReferences
tuition program;EconomicOperands
section 529;LegalReferences
SEC 720;<div class="ex4
Memorandum;LegalReferences
Federal Energy Regulatory Commission;EconomicOperands
memorandum of understanding;EconomicOperands
overlapping;EconomicOperands
memorandum;LegalReferences
market power;EconomicOperands
Shared;EconomicOperands
holding;EconomicOperands
Swap Markets;EconomicOperands
SEC 721;<div class="ex4
Appropriate federal banking agency;EconomicOperands
noninsured;EconomicOperands
farm credit system;EconomicOperands
Associated person of a security-based swap dealer or major security-based swap participant;EconomicOperands
Associated person of a swap dealer or major swap participant;EconomicOperands
Other than;FunctionWords
ministerial;EconomicOperands
Cleared swap;EconomicOperands
cleared swap;EconomicOperands
motion picture;EconomicOperands
box office;EconomicOperands
presently;Attributes
Commodity pool;EconomicOperands
syndicate;EconomicOperands
enterprise operated;EconomicOperands
Commodity pool operator;EconomicOperands
in connection therewith;LogicalConnectors
solicits;EconomicOperands
subclauses II and III;LegalReferences
subclauses III and IV;LegalReferences
paragraph 12A;LegalReferences
paragraph 18A;LegalReferences
paragraph 18;LegalReferences
paragraph 17A;LegalReferences
clause xi;LegalReferences
paragraph 22;LegalReferences
22;<div class="ex6
Floor broker;EconomicOperands
floor broker;EconomicOperands
surrounding;EconomicOperands
pit;EconomicOperands
ring;EconomicOperands
post;EconomicOperands
paragraph 23;LegalReferences
23;<div class="ex6
Floor trader;EconomicOperands
floor trader;EconomicOperands
24;<div class="ex6
Foreign exchange forward;EconomicOperands
foreign exchange forward;EconomicOperands
currencies;EconomicOperands
inception;EconomicOperands
covering;EconomicOperands
25;<div class="ex6
Foreign exchange swap;EconomicOperands
foreign exchange swap;EconomicOperands
paragraph 28;LegalReferences
28;<div class="ex6
Futures commission merchant;EconomicOperands
accepting;EconomicOperands
FF;<div class="ex11
extends;EconomicOperands
in lieu thereof;FunctionWords
therefrom;FunctionWords
paragraph 30;LegalReferences
paragraph 31;LegalReferences
31;<div class="ex6
Introducing broker;EconomicOperands
elects;EconomicOperands
32;<div class="ex6
Major security-based swap participant;EconomicOperands
33;<div class="ex6
Major swap participant;EconomicOperands
substantial position;EconomicOperands
commercial risk;EconomicOperands
paragraphs 3 and 32;LegalReferences
the Employee Retirement Income Security Act of 1974 29 USC 1002;LegalReferences
adverse effects;EconomicOperands
banking system;EconomicOperands
financial entity;EconomicOperands
relative to;LogicalConnectors
relative position;EconomicOperands
uncleared;EconomicOperands
as opposed to;LogicalConnectors
cleared swaps;EconomicOperands
classified;EconomicOperands
commercial risks;EconomicOperands
90 percent;Attributes
facilitates;EconomicOperands
paragraph 38;LegalReferences
39;<div class="ex6
Prudential regulator;EconomicOperands
section 225;LegalReferences
the Bank Holding Company Act of 1965 12 USC 1841;LegalReferences
section 1b7;LegalReferences
the International Banking Act of 1978 12 USC 3101b7;LegalReferences
the Federal Reserve Act 12 USC 601 et seq;LegalReferences
section 1303;LegalReferences
paragraph 40;LegalReferences
subparagraphs B C and F;LegalReferences
section 21;LegalReferences
42;<div class="ex6
Security-based swap;EconomicOperands
43;<div class="ex6
Security-based swap dealer;EconomicOperands
paragraph 46;LegalReferences
section 2h7;LegalReferences
section 2h5;LegalReferences
21;<div class="ex6
47;<div class="ex6
Swap;EconomicOperands
collar;EconomicOperands
of any kind;LogicalConnectors
indices;EconomicOperands
dividend;EconomicOperands
nonoccurrence;EconomicOperands
consequence;EconomicOperands
executory;EconomicOperands
conveying;EconomicOperands
incorporates;EconomicOperands
cross-currency;EconomicOperands
IX;<div class="ex9
X;<div class="ex9
XI;<div class="ex9
XII;<div class="ex9
XIII;<div class="ex9
XIV;<div class="ex9
XV;<div class="ex9
XVI;<div class="ex9
XVII;<div class="ex9
weather;EconomicOperands
XVIII;<div class="ex9
energy;EconomicOperands
XIX;<div class="ex9
metal;EconomicOperands
XX;<div class="ex9
agricultural;EconomicOperands
XXI;<div class="ex9
emissions;EconomicOperands
XXII;<div class="ex9
commonly known;FunctionWords
swap agreement;EconomicOperands
permutation;EconomicOperands
deferred shipment;EconomicOperands
settled;EconomicOperands
straddle;EconomicOperands
section 6a;LegalReferences
the Securities Exchange Act of 1934 15 USC 78fa;LegalReferences
predicates;EconomicOperands
creditworthiness;EconomicOperands
raising;EconomicOperands
full faith;EconomicOperands
master agreements;EconomicOperands
master agreement contains;EconomicOperands
section 3a68A;LegalReferences
narrow-based;EconomicOperands
foreign exchange swaps;EconomicOperands
forwards;EconomicOperands
Foreign exchange swaps;EconomicOperands
foreign exchange forwards;EconomicOperands
section 721c;LegalReferences
Business;EconomicOperands
the Wall Street Transparency and Accountability Act;LegalReferences
Retail;EconomicOperands
applicability;FunctionWords
section 2c2;LegalReferences
48;<div class="ex6
Swap data repository;EconomicOperands
centralized recordkeeping;EconomicOperands
49;<div class="ex6
Swap dealer;EconomicOperands
enters;EconomicOperands
maker;EconomicOperands
single type;EconomicOperands
De minimis;Other
quantity;EconomicOperands
Swap execution facility;EconomicOperands
platform;EconomicOperands
accepting bids;EconomicOperands
paragraph 51;LegalReferences
Section 4c1;LegalReferences
sections 2a13;LegalReferences
4s;FunctionWords
section 206e;LegalReferences
sections 721c;LegalReferences
the Commodity Exchange Act 7 USC 6m3;LegalReferences
Section 5e1;LegalReferences
Section 402;LegalReferences
Legal Certainty;EconomicOperands
Bank Products Act of 2000 7 USC 27 et seq;LegalReferences
June 1 2010;Attributes
SEC 722;<div class="ex4
Jurisdiction;EconomicOperands
Exclusive;EconomicOperands
Section 2a1;LegalReferences
the Commodity Exchange Act 7 USC 2a1;LegalReferences
Wall Street Transparency and Accountability Act;LegalReferences
conferred;EconomicOperands
Section 12;LegalReferences
the Commodity Exchange Act 7 USC 16;LegalReferences
Agreements;EconomicOperands
Section 2c2A;LegalReferences
Section 2;LegalReferences
the Commodity Exchange Act 7 USC 2;LegalReferences
section 723a3;LegalReferences
connection;EconomicOperands
contravene;EconomicOperands
the Federal Power Act;LegalReferences
tariff;EconomicOperands
executed;EconomicOperands
regional transmission organization;EconomicOperands
Section 4c;LegalReferences
section 721d;LegalReferences
protocols governing;EconomicOperands
electric energy approved;EconomicOperands
section 201f;LegalReferences
FERC;EconomicOperands
the Natural Gas Act;LegalReferences
existed;EconomicOperands
The Commodity Exchange Act;LegalReferences
SEC 1b;<div class="ex4
scheme;EconomicOperands
payment and settlement systems;EconomicOperands
qualitatively;EconomicOperands
ill-suited;Attributes
antimanipulation;EconomicOperands
SEC 723;<div class="ex4
Clearing;EconomicOperands
Clearing requirement;EconomicOperands
subsections d e g and h;LegalReferences
sections 17;LegalReferences
registrants;EconomicOperands
non-discriminatory;EconomicOperands
executed bilaterally;EconomicOperands
A Commission-initiated;<div class="ex7
clearing organization;EconomicOperands
support infrastructure;EconomicOperands
trading conventions;EconomicOperands
mitigation;EconomicOperands
legal certainty;EconomicOperands
derivatives clearing organizations;EconomicOperands
Stay;EconomicOperands
clears;EconomicOperands
unconditionally;LogicalConnectors
interpretations;EconomicOperands
clearing requirements;EconomicOperands
paragraph 5A;LegalReferences
paragraph 5B;LegalReferences
Financial entity;EconomicOperands
section 202a;LegalReferences
small banks;EconomicOperands
merchandise;EconomicOperands
paragraph 1 or 7;LegalReferences
wholly;EconomicOperands
Abuse;EconomicOperands
claiming;EconomicOperands
Commodity exchange act;LegalReferences
subsection h1;LegalReferences
subsection h8;LegalReferences
the Securities Exchange Act of 1934 15 USC 78l;LegalReferences
section 15d;LegalReferences
Grandfather;LegalReferences
Agricultural;EconomicOperands
confirm;EconomicOperands
section 2h8B;LegalReferences
SEC 724;<div class="ex4
Segregation;EconomicOperands
section 732;LegalReferences
Cleared swaps;EconomicOperands
deal;EconomicOperands
Commingling;EconomicOperands
Money;EconomicOperands
separately accounted;EconomicOperands
convenience;EconomicOperands
normal course;EconomicOperands
settle;EconomicOperands
lawfully accruing;EconomicOperands
in general;FunctionWords
fully guaranteed;EconomicOperands
Commodity contract;EconomicOperands
commodity contract;EconomicOperands
section 761;LegalReferences
dispose;EconomicOperands
depositing;EconomicOperands
Bankruptcy;EconomicOperands
Section 761;LegalReferences
subparagraph F;LegalReferences
Section 4s;LegalReferences
section 731;LegalReferences
segregate;EconomicOperands
segregated;EconomicOperands
variation;EconomicOperands
preclude;EconomicOperands
gains and losses resulting;EconomicOperands
custodians;EconomicOperands
back office;EconomicOperands
SEC 725;<div class="ex4
Derivatives clearing organizations;EconomicOperands
Voluntary;EconomicOperands
Conversion;EconomicOperands
owning;EconomicOperands
conditionally;LogicalConnectors
core principles;EconomicOperands
look-back;EconomicOperands
external audit finding;EconomicOperands
self-reported;EconomicOperands
validated complaint;EconomicOperands
handling;EconomicOperands
retesting;EconomicOperands
sign;EconomicOperands
Core principles;EconomicOperands
core;EconomicOperands
possess;EconomicOperands
participant creating;EconomicOperands
plausible;EconomicOperands
rolling;EconomicOperands
admission;EconomicOperands
continuing eligibility;EconomicOperands
Risk management;EconomicOperands
discharging;EconomicOperands
Measurement;EconomicOperands
credit exposures;EconomicOperands
disrupted;EconomicOperands
nondefaulting;EconomicOperands
anticipate;EconomicOperands
Margin;EconomicOperands
normal;EconomicOperands
parameter;EconomicOperands
settlements;EconomicOperands
strictly;Attributes
physical deliveries;EconomicOperands
Holding;EconomicOperands
Permissible;Attributes
minimal;Attributes
events;EconomicOperands
pressures;EconomicOperands
discipline;EconomicOperands
operational risk;EconomicOperands
scalable;EconomicOperands
disaster recovery;EconomicOperands
recovery;EconomicOperands
resumption;EconomicOperands
Recordkeeping;EconomicOperands
accurately;Attributes
risks and costs;EconomicOperands
settlement systems;EconomicOperands
margin-setting;EconomicOperands
composition;EconomicOperands
resource package;EconomicOperands
abide;EconomicOperands
unreasonable restraint;EconomicOperands
material anticompetitive burden;EconomicOperands
O;<div class="ex7
Governance;EconomicOperands
fitness;EconomicOperands
Fitness;EconomicOperands
P;<div class="ex7
Conflicts of interest;EconomicOperands
decision-making;EconomicOperands
Q;<div class="ex7
Composition;EconomicOperands
boards;EconomicOperands
R;<div class="ex7
indemnification agreement;EconomicOperands
indemnify;EconomicOperands
section 2a13;LegalReferences
Section 8e;LegalReferences
central bank;EconomicOperands
Repeals;EconomicOperands
sections 404;LegalReferences
section 402 7 USC 27;LegalReferences
section 408 7 USC 27f;LegalReferences
Bank Products Act of 2000;LegalReferences
Section 403;LegalReferences
Bank Products Act of 2000 7 USC 27a;LegalReferences
subsection b or c;LegalReferences
section 3a68;LegalReferences
Reducing;EconomicOperands
SEC 726;<div class="ex4
numerical;EconomicOperands
posts;EconomicOperands
withhold votes entitled;EconomicOperands
cast;EconomicOperands
SEC 727;<div class="ex4
real-time public reporting;EconomicOperands
as soon as;LogicalConnectors
technologically practicable;EconomicOperands
subsection h7;LegalReferences
subsection h6;LegalReferences
subsection h2;LegalReferences
