key;category;total_count
STAYING;EconomicOperands;1
STAYS;EconomicOperands;1
STEAL;EconomicOperands;1
STEERING;EconomicOperands;4
STENOGRAPHER;EconomicOperands;1
STENOGRAPHICALLY;EconomicOperands;1
STEP;EconomicOperands;1
STEPS;EconomicOperands;32
STIMULATIVE;EconomicOperands;1
STOCK;EconomicOperands;39
STOCKBROKER;EconomicOperands;2
STOLEN;EconomicOperands;5
STOP;EconomicOperands;3
STORAGE;EconomicOperands;6
STORED;EconomicOperands;4
STORED VALUE;EconomicOperands;10
STOREFRONT;EconomicOperands;5
STORES;EconomicOperands;2
STORING;EconomicOperands;2
STRADDLE;EconomicOperands;6
STRATEGIES;EconomicOperands;7
STRATEGY;EconomicOperands;14
STRATEGY FOR ASSURING FINANCIAL EMPOWERMENT;EconomicOperands;1
STREAM;EconomicOperands;1
STREAMLINE;EconomicOperands;2
STREAMLINED;EconomicOperands;5
STREAMLINING;EconomicOperands;2
STREET;EconomicOperands;1
STRENGTH;EconomicOperands;1
STRENGTHEN;EconomicOperands;2
STRENGTHENING;EconomicOperands;6
STRESS;EconomicOperands;5
STRESS TEST;EconomicOperands;1
STRESS TESTS;EconomicOperands;7
STRICTER;EconomicOperands;2
STRINGENCY;EconomicOperands;4
STRIPPING;EconomicOperands;1
STRIVE;EconomicOperands;1
STRONG INFERENCE;EconomicOperands;1
STRONGER;EconomicOperands;1
STRUCTURAL;EconomicOperands;4
STRUCTURE;EconomicOperands;30
STRUCTURED;EconomicOperands;12
STRUCTURED FINANCE PRODUCT;EconomicOperands;5
STRUCTURES;EconomicOperands;7
STRUCTURING;EconomicOperands;1
STUDENT;EconomicOperands;3
STUDENTS;EconomicOperands;5
STUDIED;EconomicOperands;7
STUDIES;EconomicOperands;13
STUDY;EconomicOperands;256
SUBACCOUNT;EconomicOperands;1
SUBCLASS;EconomicOperands;2
SUBCOMMITTEES;EconomicOperands;2
SUBCONTRACTOR;EconomicOperands;1
SUBCONTRACTORS;EconomicOperands;1
SUBDIVISION;EconomicOperands;2
SUBGRANT;EconomicOperands;1
SUBGRANTS;EconomicOperands;1
SUBGROUPS;EconomicOperands;1
SUBJECT;EconomicOperands;46
SUBJECTS;EconomicOperands;2
SUBMISSION;EconomicOperands;56
SUBMISSIONS;EconomicOperands;7
SUBMIT;EconomicOperands;181
SUBMITS;EconomicOperands;12
SUBMITTED;EconomicOperands;80
SUBMITTING;EconomicOperands;10
SUBORDINATE;EconomicOperands;7
SUBORDINATED;EconomicOperands;3
SUBORDINATES;EconomicOperands;1
SUBORDINATING;EconomicOperands;1
SUBORNING;EconomicOperands;2
SUBPENA;EconomicOperands;3
SUBPENAED;EconomicOperands;2
SUBPENAS;EconomicOperands;2
SUBPOENA;EconomicOperands;27
SUBPOENAED;EconomicOperands;2
SUBPOENAS;EconomicOperands;10
SUBPRIME;EconomicOperands;5
SUBPRIME MORTGAGE;EconomicOperands;2
SUBSCRIBER-PAY;EconomicOperands;1
SUBSCRIPTION-BASED;EconomicOperands;1
SUBSIDIARIES;EconomicOperands;50
SUBSIDIARY;EconomicOperands;188
SUBSIDIES;EconomicOperands;2
SUBSIDIZED;EconomicOperands;1
SUBSISTENCE;EconomicOperands;3
SUBSTANCE;EconomicOperands;3
SUBSTANTIAL POSITION;EconomicOperands;8
SUBSTANTIALLY EQUIVALENT TO THE LEVEL OF PROTECTION ACHIEVED;EconomicOperands;4
SUBSTANTIATE;EconomicOperands;1
SUBSTANTIATED;EconomicOperands;1
SUBSTANTIATION;EconomicOperands;1
SUBSTANTIVE;EconomicOperands;3
SUBSTANTIVE DIFFERENCES;EconomicOperands;1
SUBSTITUTE;EconomicOperands;4
SUBSTITUTES;EconomicOperands;2
SUBTERFUGE;EconomicOperands;2
SUBUNITS;EconomicOperands;2
SUCCEED;EconomicOperands;13
SUCCESS;EconomicOperands;2
SUCCESSES;EconomicOperands;1
SUCCESSFUL;EconomicOperands;8
SUCCESSFUL RESOLUTION;EconomicOperands;2
SUCCESSION;EconomicOperands;3
SUCCESSION PLANNING;EconomicOperands;2
SUCCESSIVE;EconomicOperands;3
SUCCESSOR;EconomicOperands;45
SUCCESSORS;EconomicOperands;2
SUCCESSORS-IN-INTEREST;EconomicOperands;1
SUCCINCTLY;EconomicOperands;1
SUDDEN;EconomicOperands;2
SUFFER;EconomicOperands;2
SUFFICIENCY;EconomicOperands;4
SUGGESTION;EconomicOperands;3
SUGGESTIONS;EconomicOperands;5
SUIT;EconomicOperands;14
SUITS;EconomicOperands;7
SUM;EconomicOperands;4
SUMMARILY;EconomicOperands;1
SUMMARIZING;EconomicOperands;9
SUMMARY;EconomicOperands;11
SUMMER;EconomicOperands;1
SUMS;EconomicOperands;10
SUPERVISED;EconomicOperands;69
SUPERVISED SECURITIES HOLDING COMPANY;EconomicOperands;36
SUPERVISING;EconomicOperands;1
SUPERVISION;EconomicOperands;94
SUPERVISOR;EconomicOperands;11
SUPERVISORS;EconomicOperands;9
SUPERVISORY;EconomicOperands;77
SUPERVISORY AGENCIES;EconomicOperands;6
SUPERVISORY AGENCY;EconomicOperands;50
SUPERVISORY FUNCTIONS;EconomicOperands;1
SUPPLEMENT;EconomicOperands;5
SUPPLEMENTARY;EconomicOperands;1
SUPPLEMENTS;EconomicOperands;7
SUPPLIED;EconomicOperands;5
SUPPLIERS;EconomicOperands;2
SUPPLY;EconomicOperands;3
SUPPORT;EconomicOperands;62
SUPPORT INFRASTRUCTURE;EconomicOperands;2
SUPPORTED;EconomicOperands;3
SUPPORTING;EconomicOperands;12
SUPPORTING MATERIALS RELIED UPON;EconomicOperands;1
SUPPORTS;EconomicOperands;1
SUPREME COURT;EconomicOperands;5
SUPREME COURT OF THE UNITED STATES;EconomicOperands;6
SURETY;EconomicOperands;1
SURFACE TRANSPORTATION BOARD;EconomicOperands;1
SURPLUS;EconomicOperands;8
SURPLUS LINES;EconomicOperands;2
SURPLUS LINES BROKER;EconomicOperands;9
SURPLUS LINES ELIGIBILITY;EconomicOperands;1
SURRENDER;EconomicOperands;1
SURRENDERED;EconomicOperands;2
SURROUNDING;EconomicOperands;4
SURVEILLANCE;EconomicOperands;12
SURVEYS;EconomicOperands;3
SUSPEND;EconomicOperands;16
SUSPENDED;EconomicOperands;8
SUSPENDS;EconomicOperands;1
SUSPENSION;EconomicOperands;15
SUSPENSIONS;EconomicOperands;2
SUSTAINABLE;EconomicOperands;3
SUSTAINED;EconomicOperands;2
SWAP;EconomicOperands;294
SWAP AGREEMENT;EconomicOperands;9
SWAP DATA REPOSITORY;EconomicOperands;52
SWAP DEALER;EconomicOperands;164
SWAP EXECUTION FACILITY;EconomicOperands;79
SWAP MARKETS;EconomicOperands;1
SWAPS;EconomicOperands;215
SWAPS ENTITY;EconomicOperands;30
SWORN;EconomicOperands;4
SYMBOL;EconomicOperands;4
SYNDICATE;EconomicOperands;4
SYNTHETIC;EconomicOperands;1
SYSTEM;EconomicOperands;172
SYSTEMIC;EconomicOperands;5
SYSTEMIC IMPORTANCE;EconomicOperands;10
SYSTEMIC RISK;EconomicOperands;34
SYSTEMIC RISKS;EconomicOperands;3
SYSTEMICALLY;EconomicOperands;2
SYSTEMICALLY IMPORTANT;EconomicOperands;19
SYSTEMS;EconomicOperands;64
SYSTEMWIDE;EconomicOperands;1
TABLE-FUNDED;EconomicOperands;2
TABULATION;EconomicOperands;1
TAGS;EconomicOperands;3
TAKE INTO CONSIDERATION;EconomicOperands;18
TAKING;EconomicOperands;53
TALENTED YOUNG;EconomicOperands;1
TALENTS;EconomicOperands;1
TANGIBLE;EconomicOperands;16
TARGET;EconomicOperands;5
TARGETED;EconomicOperands;2
TARIFF;EconomicOperands;3
TARP;EconomicOperands;3
TASK;EconomicOperands;2
TASKS;EconomicOperands;2
TAX;EconomicOperands;34
TAX PREPARERS;EconomicOperands;1
TAX RETURN PREPARER;EconomicOperands;1
TAXABLE;EconomicOperands;2
TAXABLE YEARS BEGINNING;EconomicOperands;1
TAXATION;EconomicOperands;5
TAXES;EconomicOperands;23
TAX-EXEMPT;EconomicOperands;2
TAXPAYER;EconomicOperands;13
TAXPAYERS;EconomicOperands;19
TAX-QUALIFIED;EconomicOperands;3
TECHNICAL;EconomicOperands;22
TECHNIQUE;EconomicOperands;1
TECHNIQUES;EconomicOperands;2
TECHNOLOGICAL;EconomicOperands;5
TECHNOLOGICALLY PRACTICABLE;EconomicOperands;2
TECHNOLOGY;EconomicOperands;8
TELECOMMUNICATIONS;EconomicOperands;2
TELEPHONE;EconomicOperands;25
TELEPHONE CALLS;EconomicOperands;3
TELEVISION;EconomicOperands;1
TELEWORK;EconomicOperands;2
TEMPORARY;EconomicOperands;28
TENANCY;EconomicOperands;2
TENANT;EconomicOperands;1
TENANTS;EconomicOperands;4
TEND;EconomicOperands;5
TENDERED;EconomicOperands;1
TENDS;EconomicOperands;2
TENURE;EconomicOperands;7
TERM AUCTION FACILITY;EconomicOperands;2
TERM SECURITIES LENDING FACILITY;EconomicOperands;2
TERMINATE;EconomicOperands;34
TERMINATED;EconomicOperands;20
TERMINATES;EconomicOperands;1
TERMINATION;EconomicOperands;37
TERMINOLOGY;EconomicOperands;2
TERRITORIAL;EconomicOperands;7
TERRITORIES;EconomicOperands;3
TERRITORY;EconomicOperands;14
TERRORISM;EconomicOperands;1
TERRORISM INSURANCE PROGRAM;EconomicOperands;1
TEST;EconomicOperands;5
TESTED;EconomicOperands;1
TESTIFY;EconomicOperands;4
TESTIFYING;EconomicOperands;1
TESTIMONY;EconomicOperands;50
TESTIMONY TOUCHING;EconomicOperands;1
TESTING;EconomicOperands;6
TESTS;EconomicOperands;14
TEXT;EconomicOperands;1
THEFT;EconomicOperands;3
THEN-CURRENT;EconomicOperands;1
THINGS;EconomicOperands;22
THIRD PARTIES;EconomicOperands;12
THIRD-PARTY;EconomicOperands;15
THOROUGHNESS EVIDENT;EconomicOperands;1
THREAT;EconomicOperands;25
THREATEN;EconomicOperands;7
THREATENED;EconomicOperands;2
THREATENING;EconomicOperands;2
THREATENS;EconomicOperands;1
THREATS;EconomicOperands;7
THRESHOLD;EconomicOperands;19
THRESHOLDS;EconomicOperands;3
THRIFT;EconomicOperands;7
THRIFT DEPOSITOR PROTECTION OVERSIGHT BOARD OF THE RESOLUTION TRUST CORPORATION;EconomicOperands;1
THRIFT PLAN FOR EMPLOYEES OF THE FEDERAL RESERVE SYSTEM;EconomicOperands;1
TIER;EconomicOperands;6
TIER 1;EconomicOperands;7
TIME;EconomicOperands;249
TIMEFRAME;EconomicOperands;1
TIMEFRAMES;EconomicOperands;4
TIMELINES;EconomicOperands;4
TIMES;EconomicOperands;31
TIMESHARE;EconomicOperands;1
TIMETABLES;EconomicOperands;1
TIMING;EconomicOperands;18
TIPS;EconomicOperands;6
TITLED;EconomicOperands;1
TOLL-FREE;EconomicOperands;7
TOOL;EconomicOperands;1
TOOLS;EconomicOperands;4
TOTAL CONSOLIDATED;EconomicOperands;30
TOWN;EconomicOperands;1
TOWNSHIP;EconomicOperands;1
TR;EconomicOperands;8
TRACKING;EconomicOperands;4
TRACKING UNCLEARED;EconomicOperands;1
TRADE;EconomicOperands;168
TRADE AGREEMENTS PROGRAM;EconomicOperands;1
TRADE MATCHING;EconomicOperands;4
TRADED;EconomicOperands;41
TRADE-OFF;EconomicOperands;1
TRADER;EconomicOperands;9
TRADERS;EconomicOperands;5
TRADES;EconomicOperands;17
TRADING;EconomicOperands;117
TRADING ACCOUNT;EconomicOperands;3
TRADING CONVENTIONS;EconomicOperands;2
TRADING PRACTICE;EconomicOperands;2
TRADING PRACTICES;EconomicOperands;2
TRADING VENUES;EconomicOperands;1
TRADING VOLUMES;EconomicOperands;1
TRADITIONAL;EconomicOperands;3
TRADITIONALLY;EconomicOperands;6
TRAILERS;EconomicOperands;1
TRAINING;EconomicOperands;16
TRANCHE;EconomicOperands;1
TRANCHES;EconomicOperands;1
TRANSACTION;EconomicOperands;423
TRANSACTIONAL;EconomicOperands;1
TRANSACTIONS;EconomicOperands;208
TRANSACTS;EconomicOperands;7
TRANSCRIBED;EconomicOperands;3
TRANSCRIPT;EconomicOperands;19
TRANSCRIPTION;EconomicOperands;1
TRANSFER;EconomicOperands;206
TRANSFER DATE;EconomicOperands;82
TRANSFER OF ASSETS;EconomicOperands;5
TRANSFERABLE;EconomicOperands;2
TRANSFEROR AGENCIES;EconomicOperands;2
TRANSFEROR AGENCY;EconomicOperands;16
TRANSFERRED;EconomicOperands;208
TRANSFERRED EMPLOYEE;EconomicOperands;53
TRANSFERRING;EconomicOperands;9
TRANSFERS;EconomicOperands;36
TRANSIENT;EconomicOperands;1
TRANSITION;EconomicOperands;29
TRANSITIONS;EconomicOperands;2
TRANSMISSION;EconomicOperands;8
TRANSMISSIONS;EconomicOperands;1
TRANSMIT;EconomicOperands;18
TRANSMITS;EconomicOperands;6
TRANSMITTAL;EconomicOperands;7
TRANSMITTED;EconomicOperands;10
TRANSMITTING;EconomicOperands;4
TRANSMITTING OR EXCHANGING FUNDS;EconomicOperands;3
TRANSNATIONAL;EconomicOperands;1
TRANSPARENCY;EconomicOperands;21
TRANSPARENCY AND DISCLOSURE;EconomicOperands;1
TRANSPARENT;EconomicOperands;10
TRANSPARENTLY;EconomicOperands;1
TRANSPORT;EconomicOperands;1
TRANSPORTATION;EconomicOperands;2
TRANSPORTED;EconomicOperands;1
TRANSPORTING;EconomicOperands;1
TRAVEL;EconomicOperands;8
TRAVELERS CHECK;EconomicOperands;2
TREASURY;EconomicOperands;26
TREAT;EconomicOperands;9
TREAT FUNCTIONALLY;EconomicOperands;2
TREATED;EconomicOperands;48
TREATMENT;EconomicOperands;72
TRENDS;EconomicOperands;1
TRIAL;EconomicOperands;15
TRIALS;EconomicOperands;1
TRIBAL;EconomicOperands;1
TRIBE;EconomicOperands;1
TRIED;EconomicOperands;2
TROUBLED;EconomicOperands;1
TROUBLED ASSET RELIEF PROGRAM;EconomicOperands;2
TRUE;EconomicOperands;1
TRUST;EconomicOperands;59
TRUST BANK;EconomicOperands;7
TRUST TERRITORIES OF THE PACIFIC;EconomicOperands;1
TRUSTEE;EconomicOperands;22
TRUSTEES;EconomicOperands;3
TRUSTS;EconomicOperands;1
TUITION PROGRAM;EconomicOperands;4
TURNOVER;EconomicOperands;2
TYPE;EconomicOperands;71
TYPES;EconomicOperands;45
TYPICAL;EconomicOperands;2
ULTIMATELY;EconomicOperands;1
UNABLE;EconomicOperands;10
UNAFFILIATED;EconomicOperands;10
UNALTERED;EconomicOperands;1
UNANTICIPATED;EconomicOperands;1
UNAUTHORIZED;EconomicOperands;1
UNAVAILABILITY;EconomicOperands;2
UN-BANKED;EconomicOperands;1
UNBIASED;EconomicOperands;1
UNCERTAINTY;EconomicOperands;1
UNCLEARED;EconomicOperands;9
UNCOMMITTED;EconomicOperands;2
UNCONTESTED;EconomicOperands;1
UNDER THE CONTROL OF ARMED GROUPS;EconomicOperands;4
UNDER-BANKED;EconomicOperands;1
UNDERCAPITALIZATION;EconomicOperands;1
UNDERDEVELOPED;EconomicOperands;1
UNDERLYING;EconomicOperands;20
UNDERMINES;EconomicOperands;1
UNDERSERVED;EconomicOperands;5
UNDERSERVED COMMUNITIES;EconomicOperands;8
UNDERSTAND;EconomicOperands;9
UNDERSTANDABLE;EconomicOperands;9
UNDERSTANDING;EconomicOperands;15
UNDERSTANDINGS;EconomicOperands;3
UNDERSTOOD;EconomicOperands;1
UNDERTAKE;EconomicOperands;10
UNDERTAKEN;EconomicOperands;13
UNDERTAKES;EconomicOperands;3
UNDERTAKING;EconomicOperands;2
UNDERTAKINGS;EconomicOperands;8
UNDERWRITER;EconomicOperands;19
UNDERWRITERS;EconomicOperands;5
UNDERWRITING;EconomicOperands;24
UNDISPUTED;EconomicOperands;1
UNEMPLOYMENT;EconomicOperands;6
UNENCUMBERED;EconomicOperands;1
UNENFORCEABILITY;EconomicOperands;2
UNENFORCEABLE;EconomicOperands;4
UNETHICAL;EconomicOperands;1
UNEXPECTEDLY;EconomicOperands;1
UNEXPENDED;EconomicOperands;1
UNFAIR;EconomicOperands;28
UNFAVORABLE;EconomicOperands;4
UNFINISHED;EconomicOperands;1
UNFULFILLED REPURCHASE;EconomicOperands;1
UNIFORM;EconomicOperands;20
UNIFORM NATIONAL DATABASE;EconomicOperands;1
UNIFORM RESOURCE LOCATORS;EconomicOperands;1
UNIFORMITY;EconomicOperands;2
UNINCORPORATED;EconomicOperands;2
UNINTENTIONAL;EconomicOperands;3
UNION;EconomicOperands;1
UNIQUE;EconomicOperands;3
UNIT;EconomicOperands;15
UNIT OF GENERAL LOCAL GOVERNMENT;EconomicOperands;2
UNITED NATIONS GROUP OF EXPERTS ON THE DEMOCRATIC REPUBLIC OF CONGO;EconomicOperands;1
UNITED STATES;EconomicOperands;413
UNITED STATES ARMED FORCES;EconomicOperands;1
UNITED STATES COURT OF APPEALS;EconomicOperands;11
UNITED STATES INSURER;EconomicOperands;4
UNITED STATES SENTENCING COMMISSION;EconomicOperands;4
UNITED STATES TRADE REPRESENTATIVE;EconomicOperands;6
UNITS;EconomicOperands;14
UNIVERSAL;EconomicOperands;1
UNIVERSAL RATINGS SYMBOLS;EconomicOperands;1
UNIVERSE;EconomicOperands;1
UNIVERSITIES;EconomicOperands;1
UNIVERSITY;EconomicOperands;2
UNJUST ENRICHMENT;EconomicOperands;2
UNKNOWINGLY;EconomicOperands;1
UNLIKELY;EconomicOperands;1
UNLIQUIDATED;EconomicOperands;1
UNMATURED;EconomicOperands;1
UNOBLIGATED;EconomicOperands;7
UNPAID;EconomicOperands;2
UNPROFESSIONAL;EconomicOperands;1
UNREASONABLE;EconomicOperands;4
UNREASONABLE RESTRAINT;EconomicOperands;8
UNREGULATED;EconomicOperands;1
UNREGULATED COMBINATION;EconomicOperands;1
UNRELATED;EconomicOperands;2
UNRELIABLE;EconomicOperands;2
UNRESOLVED;EconomicOperands;1
UNSAFE;EconomicOperands;4
UNSATISFIED PORTION;EconomicOperands;2
UNSCRUPULOUS;EconomicOperands;1
UNSECURED;EconomicOperands;24
UNSETTLED;EconomicOperands;1
UNSOUND;EconomicOperands;7
UNTENABLE;EconomicOperands;1
UNTRUE STATEMENT;EconomicOperands;1
UNUSED;EconomicOperands;1
UNUSUALLY;EconomicOperands;1
UNUSUALLY LENGTHY;EconomicOperands;1
UNWARRANTABLE;EconomicOperands;1
UPDATE;EconomicOperands;12
UPDATED;EconomicOperands;2
UPDATES;EconomicOperands;2
UPDATING;EconomicOperands;4
UPFRONT;EconomicOperands;1
UPON;EconomicOperands;233
URBAN;EconomicOperands;2
URBAN AFFAIRS;EconomicOperands;7
URLS;EconomicOperands;1
US;EconomicOperands;124
US NONBANK FINANCIAL COMPANY;EconomicOperands;10
USABLE;EconomicOperands;1
USAGE;EconomicOperands;2
USE;EconomicOperands;229
USED;EconomicOperands;155
USEFUL;EconomicOperands;7
USER;EconomicOperands;5
USER-FRIENDLY;EconomicOperands;1
USERS;EconomicOperands;13
USES;EconomicOperands;24
USING;EconomicOperands;30
USUAL;EconomicOperands;8
USURY;EconomicOperands;2
UTILITIES;EconomicOperands;20
UTILITY;EconomicOperands;6
UTILITYS;EconomicOperands;1
UTILIZATION;EconomicOperands;5
UTILIZE;EconomicOperands;9
UTILIZING;EconomicOperands;3
VACANCY;EconomicOperands;5
VACATION;EconomicOperands;4
VALID;EconomicOperands;14
VALIDATE;EconomicOperands;1
VALIDATED;EconomicOperands;1
VALIDATED COMPLAINT;EconomicOperands;6
VALIDATED COMPLAINTS;EconomicOperands;2
VALIDITY;EconomicOperands;13
VALUABLE;EconomicOperands;1
VALUATION;EconomicOperands;21
VALUATIONS;EconomicOperands;2
VALUE;EconomicOperands;116
VALUES;EconomicOperands;11
VALUING;EconomicOperands;1
VAR;EconomicOperands;1
VARIABLE;EconomicOperands;5
VARIABLE RATE;EconomicOperands;3
VARIABLE RATE MORTGAGE;EconomicOperands;1
VARIATION;EconomicOperands;16
VARIATIONS;EconomicOperands;2
VARIES;EconomicOperands;2
VARY;EconomicOperands;5
VEHICLE;EconomicOperands;5
VEHICLES;EconomicOperands;3
VENTURE CAPITAL;EconomicOperands;1
VENTURE CAPITAL FUND;EconomicOperands;5
VERIFICATION;EconomicOperands;8
VERIFIED;EconomicOperands;4
VERIFIES;EconomicOperands;1
VERIFY;EconomicOperands;13
VERIFYING;EconomicOperands;1
VERSION;EconomicOperands;4
VESTED;EconomicOperands;16
VETERANS;EconomicOperands;5
VI;EconomicOperands;60
VIABILITY;EconomicOperands;1
VIABLE;EconomicOperands;1
VICE CHAIRMAN;EconomicOperands;9
VICE CHAIRMEN OF THE BOARD;EconomicOperands;1
VICINITY;EconomicOperands;2
VICTIMS;EconomicOperands;11
VIEWED;EconomicOperands;1
VIEWS;EconomicOperands;14
VIOLATE;EconomicOperands;8
VIOLATED;EconomicOperands;15
VIOLATES;EconomicOperands;11
VIOLATING;EconomicOperands;10
VIOLATION;EconomicOperands;192
VIOLATIONS;EconomicOperands;59
VIOLATORS;EconomicOperands;4
VIOLENCE;EconomicOperands;3
VIRGIN ISLANDS;EconomicOperands;4
VISION;EconomicOperands;8
VISIT;EconomicOperands;3
VISITORIAL;EconomicOperands;5
VITAL;EconomicOperands;1
VOID;EconomicOperands;5
VOIDABLE;EconomicOperands;4
VOLATILITY;EconomicOperands;6
VOLUME;EconomicOperands;21
VOLUMES;EconomicOperands;2
VOLUNTARILY;EconomicOperands;6
VOLUNTARY;EconomicOperands;7
VOLUNTARY PILOT PROGRAM;EconomicOperands;1
VOLUNTEER;EconomicOperands;2
VOTE;EconomicOperands;56
VOTES;EconomicOperands;3
VOTING;EconomicOperands;11
VOTING MEMBER;EconomicOperands;14
VOTING SHARES;EconomicOperands;3
VOUCHERS;EconomicOperands;1
VULNERABILITIES;EconomicOperands;2
VULNERABLE;EconomicOperands;7
WAGERING;EconomicOperands;1
WAIVED;EconomicOperands;11
WALKAWAY CLAUSE;EconomicOperands;4
WALL STREET;EconomicOperands;1
WAR;EconomicOperands;1
WARNINGS;EconomicOperands;2
WARRANT;EconomicOperands;5
WARRANTED;EconomicOperands;6
WARRANTIES;EconomicOperands;5
WARRANTING;EconomicOperands;1
WARRANTS;EconomicOperands;7
WAR-TORN;EconomicOperands;1
WASTE;EconomicOperands;2
WATER;EconomicOperands;1
WAYS;EconomicOperands;12
WEALTH;EconomicOperands;3
WEATHER;EconomicOperands;2
WEB;EconomicOperands;2
WEB-BASED;EconomicOperands;1
WEBPAGE;EconomicOperands;1
WEBSITE;EconomicOperands;17
WEEKS;EconomicOperands;1
WELFARE;EconomicOperands;1
WELL-FUNCTIONING;EconomicOperands;1
WHISTLEBLOWER;EconomicOperands;79
WHISTLEBLOWERS;EconomicOperands;17
WHOLESALE;EconomicOperands;1
WHOLLY;EconomicOperands;3
WIDE;EconomicOperands;3
WIDELY;EconomicOperands;3
WIDELY PUBLICIZED;EconomicOperands;1
WIDESPREAD;EconomicOperands;1
WILLFUL;EconomicOperands;2
WILLFULLY;EconomicOperands;5
WIND DOWN;EconomicOperands;1
WIND UP;EconomicOperands;3
WINDING UP;EconomicOperands;3
WIRE;EconomicOperands;1
WITHDRAW;EconomicOperands;1
WITHDRAWAL;EconomicOperands;11
WITHDRAWALS;EconomicOperands;2
WITHDRAWN;EconomicOperands;9
WITHDRAWS;EconomicOperands;2
WITHHOLD;EconomicOperands;4
WITHHOLD VOTES ENTITLED;EconomicOperands;2
WITHHOLDING;EconomicOperands;1
WITNESS;EconomicOperands;25
WITNESSES;EconomicOperands;11
WOLFRAMITE;EconomicOperands;1
WOMEN;EconomicOperands;17
WOMEN-OWNED;EconomicOperands;7
WOMEN-OWNED BUSINESS;EconomicOperands;8
WOMENS BUSINESS;EconomicOperands;1
WORDS;EconomicOperands;1
WORK;EconomicOperands;32
WORKED;EconomicOperands;1
WORKERS;EconomicOperands;4
WORKFORCE;EconomicOperands;14
WORKFORCE FLEXIBILITY;EconomicOperands;2
WORKING;EconomicOperands;15
WORKPLACE;EconomicOperands;1
WORKPLACE FLEXIBILITIES;EconomicOperands;3
WORKPLACE FLEXIBILITY;EconomicOperands;1
WORK-PRODUCT;EconomicOperands;1
WORKS;EconomicOperands;1
WORLD;EconomicOperands;1
WORLD BANK;EconomicOperands;1
WORLD WIDE WEB;EconomicOperands;5
WORLDWIDE;EconomicOperands;1
WORTH;EconomicOperands;2
WRITING;EconomicOperands;73
WRITTEN;EconomicOperands;120
WRITTEN AGREEMENT;EconomicOperands;8
WRITTEN BILATERAL;EconomicOperands;1
WRITTEN EXPLANATION;EconomicOperands;5
WRITTEN FINDING;EconomicOperands;4
WRITTEN PETITION REQUESTING;EconomicOperands;2
WRITTEN REPRESENTATIONS;EconomicOperands;2
WRITTEN REQUEST;EconomicOperands;10
YEAR;EconomicOperands;224
YEARS;EconomicOperands;45
YIELD;EconomicOperands;6
ZONE;EconomicOperands;2
ZONES;EconomicOperands;2
A;FunctionWords;8243
ABOUT;FunctionWords;73
ABOVE;FunctionWords;8
ABSENT;FunctionWords;3
ACROSS;FunctionWords;8
AGAINST;FunctionWords;160
ALONG;FunctionWords;5
AMONG;FunctionWords;57
AN;FunctionWords;1694
ANOTHER;FunctionWords;65
APPLICABILITY;FunctionWords;29
APPLICABLE;FunctionWords;228
APPLICABLE TO;FunctionWords;100
APPLIES;FunctionWords;24
ARE;FunctionWords;759
AROUND;FunctionWords;1
AS FOLLOWS;FunctionWords;50
ASIDE;FunctionWords;32
ASIDES;FunctionWords;1
ASSOCIATED WITH;FunctionWords;115
AT;FunctionWords;769
ATTRIBUTABLE TO;FunctionWords;5
BAR;FunctionWords;15
BARS;FunctionWords;2
BE;FunctionWords;2159
BE SERVED;FunctionWords;23
BEEN;FunctionWords;189
BEHALF;FunctionWords;4
BEHIND;FunctionWords;2
BEING;FunctionWords;50
BELOW;FunctionWords;1
BETWEEN;FunctionWords;119
BEYOND;FunctionWords;2
BORNE;FunctionWords;4
BY;FunctionWords;4974
BY REASON OF;FunctionWords;13
BY VIRTUE OF;FunctionWords;12
CAN;FunctionWords;25
CASES;FunctionWords;12
CERTAIN;FunctionWords;108
COMMON;FunctionWords;11
COMMONLY;FunctionWords;2
COMMONLY KNOWN;FunctionWords;5
